rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating
3766,2005-07-06 13:04:35,2005-07-07 15:46:35,RINEHART,1,Lethbridge,WON DARES,7,2.99,18.99,PG
3767,2005-07-06 13:07:27,2005-07-08 18:48:27,VANHORN,1,Lethbridge,DANCES NONE,3,0.99,22.99,NC-17
3768,2005-07-06 13:07:30,2005-07-09 16:26:30,BOX,2,Woodridge,SWARM GOLD,4,0.99,12.99,PG-13
3769,2005-07-06 13:11:33,2005-07-14 17:54:33,MCADAMS,1,Lethbridge,BUCKET BROTHERHOOD,7,4.99,27.99,PG
3770,2005-07-06 13:14:28,2005-07-13 09:23:28,KELLEY,1,Lethbridge,STAMPEDE DISTURBING,5,0.99,26.99,R
3771,2005-07-06 13:19:34,2005-07-10 10:27:34,COOK,1,Lethbridge,FANTASIA PARK,5,2.99,29.99,G
3772,2005-07-06 13:22:53,2005-07-10 11:54:53,GILMAN,1,Lethbridge,BREAKING HOME,4,2.99,21.99,PG-13
3773,2005-07-06 13:23:34,2005-07-08 17:23:34,HOPKINS,1,Lethbridge,HURRICANE AFFAIR,6,2.99,11.99,PG
3774,2005-07-06 13:25:07,2005-07-15 12:56:07,FENNELL,2,Woodridge,TELEMARK HEARTBREAKERS,6,2.99,9.99,PG-13
3775,2005-07-06 13:27:33,2005-07-09 10:27:33,FARNSWORTH,2,Woodridge,SLIPPER FIDELITY,5,0.99,14.99,PG-13
3776,2005-07-06 13:31:37,2005-07-10 10:53:37,HORTON,2,Woodridge,WARDROBE PHANTOM,6,2.99,19.99,G
3777,2005-07-06 13:36:48,2005-07-11 14:26:48,CORNISH,2,Woodridge,LUKE MUMMY,5,2.99,21.99,NC-17
3778,2005-07-06 13:44:48,2005-07-13 09:31:48,MURRAY,2,Woodridge,ISLAND EXORCIST,7,2.99,23.99,NC-17
3779,2005-07-06 13:46:36,2005-07-10 15:49:36,THORN,1,Lethbridge,CHARIOTS CONSPIRACY,5,2.99,29.99,R
3780,2005-07-06 13:52:02,2005-07-15 08:41:02,DIAZ,1,Lethbridge,EARRING INSTINCT,3,0.99,22.99,R
3781,2005-07-06 13:53:41,2005-07-15 10:03:41,LEWIS,2,Woodridge,STORY SIDE,7,0.99,27.99,R
3782,2005-07-06 13:57:03,2005-07-09 11:13:03,RAPP,2,Woodridge,ROCKETEER MOTHER,3,0.99,27.99,PG-13
3783,2005-07-06 13:57:31,2005-07-14 10:44:31,TAN,1,Lethbridge,LAWLESS VISION,6,4.99,29.99,G
3784,2005-07-06 13:57:56,2005-07-14 17:24:56,STEPHENS,1,Lethbridge,KICK SAVANNAH,3,0.99,10.99,PG-13
3785,2005-07-06 14:00:13,2005-07-14 10:13:13,MALCOLM,1,Lethbridge,REIGN GENTLEMEN,3,2.99,29.99,PG-13
3786,2005-07-06 14:00:41,2005-07-13 16:49:41,MILLS,1,Lethbridge,WONDERLAND CHRISTMAS,4,4.99,19.99,PG
3787,2005-07-06 14:02:01,2005-07-09 19:09:01,GILLETTE,2,Woodridge,BEHAVIOR RUNAWAY,3,4.99,20.99,PG
3788,2005-07-06 14:02:02,2005-07-10 18:24:02,COUGHLIN,2,Woodridge,FALCON VOLUME,5,4.99,21.99,PG-13
3789,2005-07-06 14:02:26,2005-07-14 18:13:26,GUNDERSON,1,Lethbridge,SECRETS PARADISE,3,4.99,24.99,G
3790,2005-07-06 14:13:45,2005-07-14 13:35:45,TAYLOR,2,Woodridge,GRADUATE LORD,7,2.99,14.99,G
3791,2005-07-06 14:24:56,2005-07-14 11:06:56,MILNER,2,Woodridge,RUNAWAY TENENBAUMS,6,0.99,17.99,NC-17
3792,2005-07-06 14:26:38,2005-07-11 16:34:38,RINEHART,1,Lethbridge,MINORITY KISS,4,0.99,16.99,G
3793,2005-07-06 14:32:44,2005-07-08 13:55:44,PITT,1,Lethbridge,YENTL IDAHO,5,4.99,11.99,R
3794,2005-07-06 14:35:26,2005-07-11 14:40:26,OUTLAW,2,Woodridge,CAT CONEHEADS,5,4.99,14.99,G
3795,2005-07-06 14:37:41,2005-07-11 20:27:41,NICHOLS,2,Woodridge,BANGER PINOCCHIO,5,0.99,15.99,R
3796,2005-07-06 14:45:22,2005-07-07 11:01:22,STANLEY,1,Lethbridge,GLASS DYING,4,0.99,24.99,G
3797,2005-07-06 14:54:52,2005-07-10 09:50:52,HURTADO,2,Woodridge,DISCIPLE MOTHER,3,0.99,17.99,PG
3798,2005-07-06 14:57:53,2005-07-07 10:48:53,HITE,1,Lethbridge,HOLLYWOOD ANONYMOUS,7,0.99,29.99,PG
3799,2005-07-06 15:00:14,2005-07-10 15:39:14,BREWER,1,Lethbridge,WORKING MICROCOSMOS,4,4.99,22.99,R
3800,2005-07-06 15:01:27,2005-07-15 11:12:27,HAYES,2,Woodridge,SWEET BROTHERHOOD,3,2.99,27.99,R
3801,2005-07-06 15:05:50,2005-07-12 12:56:50,PETERSON,1,Lethbridge,TRUMAN CRAZY,7,4.99,9.99,G
3802,2005-07-06 15:06:09,2005-07-08 09:33:09,BUTLER,1,Lethbridge,DETECTIVE VISION,4,0.99,16.99,PG-13
3803,2005-07-06 15:06:55,2005-07-08 18:53:55,CHOATE,2,Woodridge,ICE CROSSING,5,2.99,28.99,R
3804,2005-07-06 15:08:08,2005-07-15 14:01:08,SIMPSON,2,Woodridge,CANDLES GRAPES,6,4.99,15.99,NC-17
3805,2005-07-06 15:08:42,2005-07-07 14:34:42,EAST,2,Woodridge,GRAFFITI LOVE,3,0.99,29.99,PG
3806,2005-07-06 15:09:41,2005-07-14 09:14:41,GRANT,1,Lethbridge,SECRETARY ROUGE,5,4.99,10.99,PG
3807,2005-07-06 15:11:44,2005-07-10 09:20:44,SIKES,2,Woodridge,AIRPORT POLLOCK,6,4.99,15.99,R
3808,2005-07-06 15:15:35,2005-07-07 16:10:35,LINTON,2,Woodridge,VIRGINIAN PLUTO,5,0.99,22.99,R
3809,2005-07-06 15:16:37,2005-07-09 14:45:37,MARLOW,2,Woodridge,OSCAR GOLD,7,2.99,29.99,PG
3810,2005-07-06 15:18:44,2005-07-12 09:52:44,HALE,1,Lethbridge,BIRDCAGE CASPER,4,0.99,23.99,NC-17
3811,2005-07-06 15:20:37,2005-07-08 16:26:37,WHEELER,1,Lethbridge,CIRCUS YOUTH,5,2.99,13.99,PG-13
3812,2005-07-06 15:22:19,2005-07-08 13:04:19,BOUDREAU,1,Lethbridge,WOLVES DESIRE,7,0.99,13.99,NC-17
3813,2005-07-06 15:23:34,2005-07-08 19:03:34,CARPENTER,2,Woodridge,TITANIC BOONDOCK,3,4.99,18.99,R
3814,2005-07-06 15:23:56,2005-07-13 20:51:56,KOWALSKI,1,Lethbridge,STAGECOACH ARMAGEDDON,5,4.99,25.99,R
3815,2005-07-06 15:26:36,2005-07-11 17:07:36,ROBINS,2,Woodridge,TELEGRAPH VOYAGE,3,4.99,20.99,PG
3816,2005-07-06 15:27:04,2005-07-14 13:12:04,MEADOR,1,Lethbridge,OUTBREAK DIVINE,6,0.99,12.99,NC-17
3817,2005-07-06 15:31:45,2005-07-11 17:11:45,WADE,2,Woodridge,OSCAR GOLD,7,2.99,29.99,PG
3818,2005-07-06 15:33:31,2005-07-11 16:35:31,RUSSELL,2,Woodridge,CHICAGO NORTH,6,4.99,11.99,PG-13
3819,2005-07-06 15:35:06,2005-07-14 19:08:06,KELLY,1,Lethbridge,HAMLET WISDOM,7,2.99,21.99,R
3820,2005-07-06 15:35:26,2005-07-11 12:22:26,BOSTIC,2,Woodridge,TROJAN TOMORROW,3,2.99,9.99,PG
3821,2005-07-06 15:36:20,2005-07-11 20:04:20,NGO,1,Lethbridge,WARDROBE PHANTOM,6,2.99,19.99,G
3822,2005-07-06 15:41:15,2005-07-07 16:41:15,LARSON,1,Lethbridge,EVERYONE CRAFT,4,0.99,29.99,PG
3823,2005-07-06 15:41:27,2005-07-09 09:48:27,TERRY,1,Lethbridge,ANGELS LIFE,3,2.99,15.99,G
3824,2005-07-06 15:43:15,2005-07-13 16:05:15,WOODS,1,Lethbridge,PITY BOUND,5,4.99,19.99,NC-17
3825,2005-07-06 15:50:03,2005-07-09 19:20:03,CRAWFORD,2,Woodridge,CHARADE DUFFEL,3,2.99,21.99,PG
3826,2005-07-06 15:51:58,2005-07-13 12:35:58,REA,2,Woodridge,ALIEN CENTER,5,2.99,10.99,NC-17
3827,2005-07-06 15:52:03,2005-07-08 21:43:03,MITCHELL,2,Woodridge,IDENTITY LOVER,4,2.99,12.99,PG-13
3828,2005-07-06 15:57:30,2005-07-10 12:17:30,SANBORN,2,Woodridge,WOLVES DESIRE,7,0.99,13.99,NC-17
3829,2005-07-06 15:59:40,2005-07-11 10:29:40,FULTZ,1,Lethbridge,TORQUE BOUND,3,4.99,27.99,G
3830,2005-07-06 16:01:16,2005-07-15 19:35:16,CABRAL,1,Lethbridge,CARIBBEAN LIBERTY,3,4.99,16.99,NC-17
3831,2005-07-06 16:06:35,2005-07-08 15:14:35,VASQUEZ,1,Lethbridge,EXPENDABLE STALLION,3,0.99,14.99,PG
3832,2005-07-06 16:12:23,2005-07-12 21:29:23,KIM,2,Woodridge,WOMEN DORADO,4,0.99,23.99,R
3833,2005-07-06 16:18:28,2005-07-14 20:09:28,PINSON,2,Woodridge,RACER EGG,7,2.99,19.99,NC-17
3834,2005-07-06 16:19:56,2005-07-13 11:38:56,HUEY,2,Woodridge,PARIS WEEKEND,7,2.99,19.99,PG-13
3835,2005-07-06 16:22:45,2005-07-11 17:04:45,TALBERT,1,Lethbridge,DANGEROUS UPTOWN,7,4.99,26.99,PG
3836,2005-07-06 16:26:04,2005-07-10 15:08:04,FOUST,1,Lethbridge,DRIVER ANNIE,4,2.99,11.99,PG-13
3837,2005-07-06 16:27:43,2005-07-07 18:02:43,GRECO,1,Lethbridge,PRESIDENT BANG,6,4.99,12.99,PG
3838,2005-07-06 16:29:43,2005-07-11 20:50:43,NETTLES,2,Woodridge,ROUGE SQUAD,3,0.99,10.99,NC-17
3839,2005-07-06 16:30:30,2005-07-11 19:00:30,JACOBS,2,Woodridge,RACER EGG,7,2.99,19.99,NC-17
3840,2005-07-06 16:30:59,2005-07-15 22:08:59,CARY,1,Lethbridge,WARDROBE PHANTOM,6,2.99,19.99,G
3841,2005-07-06 16:34:00,2005-07-08 15:12:00,ALLARD,1,Lethbridge,TYCOON GATHERING,3,4.99,17.99,G
3842,2005-07-06 16:34:32,2005-07-08 11:55:32,THORN,1,Lethbridge,PLUTO OLEANDER,5,4.99,9.99,R
3843,2005-07-06 16:35:40,2005-07-07 18:29:40,COOPER,1,Lethbridge,STATE WASTELAND,4,2.99,13.99,NC-17
3844,2005-07-06 16:37:58,2005-07-09 19:54:58,HART,2,Woodridge,NECKLACE OUTBREAK,3,0.99,21.99,PG
3845,2005-07-06 16:38:14,2005-07-09 14:59:14,YOUNG,2,Woodridge,WOLVES DESIRE,7,0.99,13.99,NC-17
3846,2005-07-06 16:43:10,2005-07-14 11:09:10,HUGHES,1,Lethbridge,NETWORK PEAK,5,2.99,23.99,PG-13
3847,2005-07-06 16:44:41,2005-07-07 21:54:41,VASQUEZ,2,Woodridge,COMMAND DARLING,5,4.99,28.99,PG-13
3848,2005-07-06 16:47:32,2005-07-14 15:00:32,ARMSTRONG,2,Woodridge,OPERATION OPERATION,7,2.99,23.99,G
3849,2005-07-06 16:49:43,2005-07-12 17:20:43,BAILEY,1,Lethbridge,SINNERS ATLANTIS,7,2.99,19.99,PG-13
3850,2005-07-06 16:51:21,2005-07-12 13:58:21,HAMILTON,1,Lethbridge,GORGEOUS BINGO,4,2.99,26.99,R
3851,2005-07-06 16:54:12,2005-07-11 22:49:12,QUIGLEY,1,Lethbridge,CABIN FLASH,4,0.99,25.99,NC-17
3852,2005-07-06 16:57:49,2005-07-11 17:11:49,BENNER,1,Lethbridge,RINGS HEARTBREAKERS,5,0.99,17.99,G
3853,2005-07-06 16:59:20,2005-07-07 12:30:20,BUFORD,1,Lethbridge,FEUD FROGMEN,6,0.99,29.99,R
3854,2005-07-06 17:02:33,2005-07-12 17:32:33,BURKE,1,Lethbridge,HYSTERICAL GRAIL,5,4.99,19.99,PG
3855,2005-07-06 17:03:48,2005-07-12 14:32:48,CAMPBELL,2,Woodridge,OSCAR GOLD,7,2.99,29.99,PG
3856,2005-07-06 17:04:46,2005-07-14 19:23:46,SANBORN,2,Woodridge,PIANIST OUTFIELD,6,0.99,25.99,NC-17
3857,2005-07-06 17:07:54,2005-07-07 13:28:54,DEAN,2,Woodridge,DRAGONFLY STRANGERS,6,4.99,19.99,NC-17
3858,2005-07-06 17:17:57,2005-07-10 23:10:57,FORTNER,2,Woodridge,CONTACT ANONYMOUS,7,2.99,10.99,PG-13
3859,2005-07-06 17:18:15,2005-07-09 16:48:15,PITT,1,Lethbridge,MARRIED GO,7,2.99,22.99,G
3860,2005-07-06 17:20:24,2005-07-09 22:33:24,TROUTMAN,1,Lethbridge,ANYTHING SAVANNAH,4,2.99,27.99,R
3861,2005-07-06 17:24:49,2005-07-15 22:19:49,GUTIERREZ,1,Lethbridge,WONDERFUL DROP,3,2.99,20.99,NC-17
3862,2005-07-06 17:35:22,2005-07-15 17:13:22,BRADLEY,2,Woodridge,BUCKET BROTHERHOOD,7,4.99,27.99,PG
3863,2005-07-06 17:40:18,2005-07-07 17:58:18,DEVORE,2,Woodridge,BLADE POLISH,5,0.99,10.99,PG-13
3864,2005-07-06 17:41:42,2005-07-08 14:17:42,PETERSON,1,Lethbridge,NATURAL STOCK,4,0.99,24.99,PG-13
3865,2005-07-06 17:46:57,2005-07-12 12:20:57,RICO,1,Lethbridge,SHANE DARKNESS,5,2.99,22.99,PG
3866,2005-07-06 17:47:20,2005-07-15 18:12:20,MOELLER,2,Woodridge,ATLANTIS CAUSE,6,2.99,15.99,G
3867,2005-07-06 17:52:19,2005-07-13 21:48:19,GREY,2,Woodridge,SHOOTIST SUPERFLY,6,0.99,22.99,PG-13
3868,2005-07-06 17:54:13,2005-07-10 14:51:13,PINSON,1,Lethbridge,GASLIGHT CRUSADE,4,2.99,10.99,PG
3869,2005-07-06 17:56:46,2005-07-10 20:44:46,ANDREWS,1,Lethbridge,MANCHURIAN CURTAIN,5,2.99,27.99,PG
3870,2005-07-06 17:57:54,2005-07-13 12:30:54,THOMAS,2,Woodridge,ROCK INSTINCT,4,0.99,28.99,G
3871,2005-07-06 17:58:51,2005-07-15 22:18:51,ROBERT,2,Woodridge,PITY BOUND,5,4.99,19.99,NC-17
3872,2005-07-06 18:00:19,2005-07-07 17:26:19,TUBBS,1,Lethbridge,GUNFIGHT MOON,5,0.99,16.99,NC-17
3873,2005-07-06 18:03:16,2005-07-15 23:58:16,BROTHERS,1,Lethbridge,TRACY CIDER,3,0.99,29.99,G
3874,2005-07-06 18:06:12,2005-07-12 16:55:12,KENNEDY,1,Lethbridge,HEAD STRANGER,4,4.99,28.99,R
3875,2005-07-06 18:15:39,2005-07-11 17:34:39,COLE,2,Woodridge,CLEOPATRA DEVIL,6,0.99,26.99,PG-13
3876,2005-07-06 18:21:13,2005-07-14 16:57:13,BATES,2,Woodridge,TELEGRAPH VOYAGE,3,4.99,20.99,PG
3877,2005-07-06 18:22:10,2005-07-07 23:38:10,MCCARTER,1,Lethbridge,NAME DETECTIVE,5,4.99,11.99,PG-13
3878,2005-07-06 18:27:09,2005-07-15 20:13:09,HOLM,1,Lethbridge,TARZAN VIDEOTAPE,3,2.99,11.99,PG-13
3879,2005-07-06 18:31:20,2005-07-09 19:03:20,HENDERSON,2,Woodridge,FANTASIA PARK,5,2.99,29.99,G
3880,2005-07-06 18:32:49,2005-07-07 20:46:49,RHOADS,1,Lethbridge,ALABAMA DEVIL,3,2.99,21.99,PG-13
3881,2005-07-06 18:35:37,2005-07-10 00:06:37,RICKETTS,1,Lethbridge,ANTITRUST TOMATOES,5,2.99,11.99,NC-17
3882,2005-07-06 18:38:21,2005-07-09 14:55:21,SILVA,2,Woodridge,CONEHEADS SMOOCHY,7,4.99,12.99,NC-17
3883,2005-07-06 18:39:38,2005-07-14 15:59:38,GRAY,2,Woodridge,RAGE GAMES,4,4.99,18.99,R
3884,2005-07-06 18:41:33,2005-07-07 22:06:33,OLIVER,1,Lethbridge,HALL CASSIDY,5,4.99,13.99,NC-17
3885,2005-07-06 18:43:43,2005-07-12 19:48:43,CASTRO,2,Woodridge,HANDICAP BOONDOCK,4,0.99,28.99,R
3886,2005-07-06 18:44:24,2005-07-08 15:11:24,ANDREW,2,Woodridge,LEGEND JEDI,7,0.99,18.99,PG
3887,2005-07-06 18:46:34,2005-07-07 13:15:34,ASHCRAFT,2,Woodridge,GOODFELLAS SALUTE,4,4.99,22.99,PG
3888,2005-07-06 18:54:20,2005-07-12 17:13:20,BUTTERFIELD,2,Woodridge,HOLLYWOOD ANONYMOUS,7,0.99,29.99,PG
3889,2005-07-06 18:56:25,2005-07-08 21:22:25,MCCARTER,2,Woodridge,HOURS RAGE,4,0.99,14.99,NC-17
3890,2005-07-06 18:58:15,2005-07-10 18:51:15,PITT,1,Lethbridge,MASSACRE USUAL,6,4.99,16.99,R
3891,2005-07-06 18:58:25,2005-07-09 23:20:25,PITT,2,Woodridge,QUEEN LUKE,5,4.99,22.99,PG
3892,2005-07-06 18:58:58,2005-07-10 19:29:58,CHRISTENSON,1,Lethbridge,COMMAND DARLING,5,4.99,28.99,PG-13
3893,2005-07-06 18:59:31,2005-07-12 19:21:31,FRALEY,1,Lethbridge,ENEMY ODDS,5,4.99,23.99,NC-17
3894,2005-07-06 19:01:39,2005-07-12 21:35:39,BLACK,2,Woodridge,ILLUSION AMELIE,4,0.99,15.99,R
3895,2005-07-06 19:04:24,2005-07-15 17:48:24,TEEL,1,Lethbridge,ANYTHING SAVANNAH,4,2.99,27.99,R
3896,2005-07-06 19:09:15,2005-07-16 00:52:15,GRECO,2,Woodridge,GRINCH MASSAGE,7,4.99,25.99,R
3897,2005-07-06 19:11:43,2005-07-11 21:50:43,JIMENEZ,2,Woodridge,ADAPTATION HOLES,7,2.99,18.99,NC-17
3898,2005-07-06 19:12:37,2005-07-11 15:50:37,MORRIS,2,Woodridge,STEERS ARMAGEDDON,6,4.99,16.99,PG
3899,2005-07-06 19:12:40,2005-07-13 23:41:40,TOBIAS,2,Woodridge,TALENTED HOMICIDE,6,0.99,9.99,PG
3900,2005-07-06 19:21:28,2005-07-15 21:06:28,PORTER,2,Woodridge,FOREVER CANDIDATE,7,2.99,28.99,NC-17
3901,2005-07-06 19:24:55,2005-07-14 20:30:55,SCHULER,2,Woodridge,ROCKETEER MOTHER,3,0.99,27.99,PG-13
3902,2005-07-06 19:25:18,2005-07-10 17:42:18,LAWRENCE,2,Woodridge,NORTHWEST POLISH,5,2.99,24.99,PG
3903,2005-07-06 19:27:32,2005-07-08 23:27:32,WHEAT,2,Woodridge,SHOCK CABIN,7,2.99,15.99,PG-13
3904,2005-07-06 19:30:57,2005-07-11 18:47:57,TOBIAS,2,Woodridge,SHEPHERD MIDSUMMER,7,0.99,14.99,R
3905,2005-07-06 19:33:34,2005-07-15 17:55:34,SEAL,2,Woodridge,SPY MILE,6,2.99,13.99,PG-13
3906,2005-07-06 19:35:55,2005-07-15 22:35:55,FLETCHER,2,Woodridge,FANTASY TROOPERS,6,0.99,27.99,PG-13
3907,2005-07-06 19:39:14,2005-07-11 17:45:14,MILNER,1,Lethbridge,MAIDEN HOME,3,4.99,9.99,PG
3908,2005-07-06 19:47:26,2005-07-13 19:59:26,GIBSON,1,Lethbridge,SUPER WYOMING,5,4.99,10.99,PG
3909,2005-07-06 19:54:41,2005-07-15 18:11:41,SHANKS,1,Lethbridge,RUN PACIFIC,3,0.99,25.99,R
3910,2005-07-06 20:05:18,2005-07-10 18:51:18,BOWMAN,2,Woodridge,ILLUSION AMELIE,4,0.99,15.99,R
3911,2005-07-06 20:09:11,2005-07-08 23:53:11,SCOTT,1,Lethbridge,WRONG BEHAVIOR,6,2.99,10.99,PG-13
3912,2005-07-06 20:10:03,2005-07-08 18:39:03,GRANT,2,Woodridge,LOUISIANA HARRY,5,0.99,18.99,PG-13
3913,2005-07-06 20:11:00,2005-07-08 14:42:00,CHOATE,2,Woodridge,COAST RAINBOW,4,0.99,20.99,PG
3914,2005-07-06 20:11:10,2005-07-14 14:42:10,HAWKINS,2,Woodridge,TIMBERLAND SKY,3,0.99,13.99,G
3915,2005-07-06 20:16:46,2005-07-10 17:24:46,SPENCER,1,Lethbridge,ANGELS LIFE,3,2.99,15.99,G
3916,2005-07-06 20:18:50,2005-07-12 21:56:50,CAMPBELL,2,Woodridge,PULP BEVERLY,4,2.99,12.99,G
3917,2005-07-06 20:19:29,2005-07-11 00:49:29,SAUER,2,Woodridge,MOURNING PURPLE,5,0.99,14.99,PG
3918,2005-07-06 20:26:15,2005-07-15 20:32:15,SHELBY,2,Woodridge,DOUBTFIRE LABYRINTH,5,4.99,16.99,R
3919,2005-07-06 20:26:21,2005-07-15 00:13:21,ROBERTSON,2,Woodridge,MONSOON CAUSE,6,4.99,20.99,PG
3920,2005-07-06 20:26:40,2005-07-15 15:00:40,SCHULER,1,Lethbridge,FROST HEAD,5,0.99,13.99,PG
3921,2005-07-06 20:29:48,2005-07-14 01:44:48,WAUGH,1,Lethbridge,DARLING BREAKING,7,4.99,20.99,PG-13
3922,2005-07-06 20:32:27,2005-07-14 19:00:27,ALLARD,1,Lethbridge,NOVOCAINE FLIGHT,4,0.99,11.99,G
3923,2005-07-06 20:34:10,2005-07-13 19:20:10,RICHARDSON,1,Lethbridge,HUSTLER PARTY,3,4.99,22.99,NC-17
3924,2005-07-06 20:38:02,2005-07-11 23:35:02,ELLIS,2,Woodridge,ARTIST COLDBLOODED,5,2.99,10.99,NC-17
3925,2005-07-06 20:41:44,2005-07-15 21:05:44,KRUGER,1,Lethbridge,MINORITY KISS,4,0.99,16.99,G
3926,2005-07-06 20:42:35,2005-07-09 16:30:35,KINDER,1,Lethbridge,UNDEFEATED DALMATIONS,7,4.99,22.99,PG-13
3927,2005-07-06 20:48:14,2005-07-10 15:37:14,SCROGGINS,2,Woodridge,JADE BUNCH,6,2.99,21.99,NC-17
3928,2005-07-06 20:52:09,2005-07-08 18:51:09,CURRIER,1,Lethbridge,HOMICIDE PEACH,6,2.99,21.99,PG-13
3929,2005-07-06 20:52:39,2005-07-12 00:27:39,MARTEL,2,Woodridge,EFFECT GLADIATOR,6,0.99,14.99,PG
3930,2005-07-06 20:54:07,2005-07-10 18:31:07,BOX,2,Woodridge,ARACHNOPHOBIA ROLLERCOASTER,4,2.99,24.99,PG-13
3931,2005-07-06 21:03:46,2005-07-16 01:32:46,CARROLL,2,Woodridge,ARMY FLINTSTONES,4,0.99,22.99,R
3932,2005-07-06 21:06:17,2005-07-07 19:25:17,MCDUFFIE,1,Lethbridge,WASH HEAVENLY,7,4.99,22.99,R
3933,2005-07-06 21:06:37,2005-07-08 20:23:37,NGUYEN,1,Lethbridge,EAGLES PANKY,4,4.99,14.99,NC-17
3934,2005-07-06 21:07:23,2005-07-10 18:20:23,MCCARTER,1,Lethbridge,PRIVATE DROP,7,4.99,26.99,PG
3935,2005-07-06 21:08:29,2005-07-15 23:28:29,BARCLAY,1,Lethbridge,ROUGE SQUAD,3,0.99,10.99,NC-17
3936,2005-07-06 21:15:03,2005-07-08 17:45:03,PORTER,2,Woodridge,UNITED PILOT,3,0.99,27.99,R
3937,2005-07-06 21:15:38,2005-07-15 00:01:38,MONTGOMERY,1,Lethbridge,IMAGE PRINCESS,3,2.99,17.99,PG-13
3938,2005-07-06 21:15:45,2005-07-13 20:02:45,MENARD,1,Lethbridge,HORROR REIGN,3,0.99,25.99,R
3939,2005-07-06 21:16:32,2005-07-11 03:12:32,BLACK,2,Woodridge,SHOW LORD,3,4.99,24.99,PG-13
3940,2005-07-06 21:16:59,2005-07-07 19:17:59,GIBSON,1,Lethbridge,FORREST SONS,4,2.99,15.99,R
3941,2005-07-06 21:20:37,2005-07-09 01:35:37,ARCHULETA,1,Lethbridge,BOILED DARES,7,4.99,13.99,PG
3942,2005-07-06 21:21:34,2005-07-15 02:34:34,PITT,2,Woodridge,CHOCOLAT HARRY,5,0.99,16.99,NC-17
3943,2005-07-06 21:22:17,2005-07-07 21:26:17,MENA,1,Lethbridge,HANDICAP BOONDOCK,4,0.99,28.99,R
3944,2005-07-06 21:34:11,2005-07-08 23:46:11,QUIGLEY,1,Lethbridge,TURN STAR,3,2.99,10.99,G
3945,2005-07-06 21:35:00,2005-07-08 00:31:00,LONG,1,Lethbridge,COLDBLOODED DARLING,7,4.99,27.99,G
3946,2005-07-06 21:39:24,2005-07-11 16:10:24,JACKSON,1,Lethbridge,BERETS AGENT,5,2.99,24.99,PG-13
3947,2005-07-06 21:42:21,2005-07-08 19:37:21,COY,2,Woodridge,TRIP NEWTON,7,4.99,14.99,PG-13
3948,2005-07-06 21:45:53,2005-07-08 19:24:53,PERKINS,2,Woodridge,JINGLE SAGEBRUSH,6,4.99,29.99,PG-13
3949,2005-07-06 21:46:36,2005-07-11 03:18:36,NICHOLS,1,Lethbridge,GROOVE FICTION,6,0.99,13.99,NC-17
3950,2005-07-06 21:48:44,2005-07-14 02:25:44,DELVALLE,1,Lethbridge,TRADING PINOCCHIO,6,4.99,22.99,PG
3951,2005-07-06 21:50:41,2005-07-12 02:09:41,FOWLER,1,Lethbridge,KICK SAVANNAH,3,0.99,10.99,PG-13
3952,2005-07-06 21:51:31,2005-07-13 15:54:31,ESTEP,2,Woodridge,GRAFFITI LOVE,3,0.99,29.99,PG
3953,2005-07-06 21:54:55,2005-07-09 18:52:55,HOLM,1,Lethbridge,STONE FIRE,3,0.99,19.99,G
3954,2005-07-06 21:57:44,2005-07-08 02:37:44,EGGLESTON,1,Lethbridge,UNFORGIVEN ZOOLANDER,7,0.99,15.99,PG
3955,2005-07-06 21:58:08,2005-07-08 03:43:08,MORENO,2,Woodridge,MALKOVICH PET,6,2.99,22.99,G
3956,2005-07-06 22:01:51,2005-07-12 21:35:51,ROBERTSON,2,Woodridge,ADAPTATION HOLES,7,2.99,18.99,NC-17
3957,2005-07-06 22:05:47,2005-07-16 01:08:47,RALSTON,1,Lethbridge,BRIGHT ENCOUNTERS,4,4.99,12.99,PG-13
3958,2005-07-06 22:07:33,2005-07-10 19:31:33,CRAIG,1,Lethbridge,TOMORROW HUSTLER,3,2.99,21.99,R
3959,2005-07-06 22:07:58,2005-07-13 02:30:58,BETANCOURT,2,Woodridge,AIRPORT POLLOCK,6,4.99,15.99,R
3960,2005-07-06 22:08:53,2005-07-07 23:21:53,HIATT,1,Lethbridge,IMAGE PRINCESS,3,2.99,17.99,PG-13
3961,2005-07-06 22:11:43,2005-07-09 03:14:43,VARNEY,1,Lethbridge,VIDEOTAPE ARSENIC,4,4.99,10.99,NC-17
3962,2005-07-06 22:13:45,2005-07-15 00:22:45,JOY,1,Lethbridge,BOILED DARES,7,4.99,13.99,PG
3963,2005-07-06 22:19:17,2005-07-15 01:22:17,OWENS,2,Woodridge,STRANGERS GRAFFITI,4,4.99,22.99,R
3964,2005-07-06 22:23:02,2005-07-07 22:21:02,KING,2,Woodridge,HARRY IDAHO,5,4.99,18.99,PG-13
3965,2005-07-06 22:36:20,2005-07-09 17:45:20,BURKE,2,Woodridge,NORTH TEQUILA,4,4.99,9.99,NC-17
3966,2005-07-06 22:38:49,2005-07-07 23:33:49,BESS,1,Lethbridge,CAROL TEXAS,4,2.99,15.99,PG
3967,2005-07-06 22:45:10,2005-07-09 23:54:10,WRIGHT,2,Woodridge,MAIDEN HOME,3,4.99,9.99,PG
